"Freq [GHz]","AbsorbanceTM []"
30,0.000375881246447829
30.01,0.000375131215045288
30.02,0.000374432047002049
30.03,0.000373782956406665
30.04,0.000373183163374202
30.05,0.000372631893975961
30.06,0.000372128380321191
30.07,0.000371671860440626
30.08,0.000371261578353321
30.09,0.00037089678404234
30.1,0.000370576733414452
30.11,0.000370300688332104
30.12,0.000370067916556249
30.13,0.000369877691772103
30.14,0.000369729293581922
30.15,0.000369622007460046
30.16,0.000369555124761334
30.17,0.000369527942719605
30.18,0.000369539764412008
30.19,0.0003695898987508
30.2,0.000369677660497336
30.21,0.000369802370234984
30.22,0.000369963354336589
30.23,0.00037015994497025
30.24,0.000370391480096322
30.25,0.000370657303422006
30.26,0.000370956764417674
30.27,0.000371289218290105
30.28,0.000371654025981383
30.29,0.000372050554124259
30.3,0.000372478175063473
30.31,0.000372936266819668
30.32,0.0003734242130774
30.33,0.000373941403188804
30.34,0.000374487232112863
30.35,0.000375061100454599
30.36,0.000375662414417333
30.37,0.000376290585802463
30.38,0.000376945031963616
30.39,0.000377625175843721
30.4,0.000378330445897856
30.41,0.000379060276129994
30.42,0.000379814106043819
30.43,0.000380591380617856
30.44,0.000381391550351773
30.45,0.000382214071165676
30.46,0.000383058404415548
30.47,0.000383924016916559
30.48,0.000384810380856582
30.49,0.000385716973830608
30.5,0.00038664327880189
30.51,0.000387588784083959
30.52,0.000388552983320078
30.53,0.000389535375470706
30.54,0.000390535464803832
30.55,0.000391552760850788
30.56,0.000392586778423243
30.57,0.000393637037554795
30.58,0.000394703063513302
30.59,0.000395784386747366
30.6,0.000396880542933187
30.61,0.000397991072857762
30.62,0.000399115522498605
30.63,0.000400253442936371
30.64,0.000401404390332649
30.65,0.000402567925985364
30.66,0.000403743616221419
30.67,0.000404931032412126
30.68,0.00040612975096288
30.69,0.000407339353277081
30.7,0.000408559425761346
30.71,0.000409789559732809
30.72,0.000411029351497061
30.73,0.000412278402275978
30.74,0.000413536318148222
30.75,0.000414802710110629
30.76,0.000416077194004716
30.77,0.000417359390500804
